pair_id,token0_address,token1_address
80365,0x723b17718289a91af252d616de2c77944962d122,0x61299774020da444af134c82fa83e3810b309991
35649,0xb988bd378a0754957d5d9471c96e0f8051645a26,0xa25610a77077390a75ad9072a084c5fbc7d43a0d
86550,0x5d47baba0d66083c52009271faf3f50dcc01023c,0xc56d17dd519e5eb43a19c9759b5d5372115220bd
14877,0x2a93172c8dccbfbc60a39d56183b7279a2f647b4,0x27f8d03b3a2196956ed754badc28d73be8830a6e
50151,0xa353deb6fb81df3844d8bd614d33d040fdbb8188,0x5fe2b58c013d7601147dcdd68c143a77499f5531
25231,0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,0x42e5e06ef5b90fe15f853f59299fc96259209c5c
47409,0x77a6f2e9a9e44fd5d5c3f9be9e52831fc1c3c0a0,0x2bf9b864cdc97b08b6d79ad4663e71b8ab65c45c
13723,0x18e73a5333984549484348a94f4d219f4fab7b81,0x49a0400587a7f65072c87c4910449fdcc5c47242
62674,0x82362ec182db3cf7829014bc61e9be8a2e82868a,0x94025780a1ab58868d9b2dbbb775f44b32e8e6e5
18795,0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e,0xbc2659ead8d2d13a157a75bfc5acc156e1ea06df
53400,0x8f18dc399594b451eda8c5da02d0563c0b2d0f16,0x6ae7dfc73e0dde2aa99ac063dcf7e8a63265108c
42109,0x62f594339830b90ae4c084ae7d223ffafd9658a7,0x2727ab1c2d22170abc9b595177b2d5c6e1ab7b7b
73993,0x1b815d120b3ef02039ee11dc2d33de7aa4a8c603,0x72b9f88e822cf08b031c2206612b025a82fb303c
11306,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590,0x0df0f72ee0e5c9b7ca761ecec42754992b2da5bf
62217,0xf0f9d895aca5c8678f706fb8216fa22957685a13,0xb832b1c86c79fa560ee817001f7b7ada1f0cdc85
19571,0x229b1b6c23ff8953d663c4cbb519717e323a0a84,0xb4228798ff437ecd8fa43429664e9992256fe6ac
26322,0xd6a33f67b733d422c821c36f0f79ca145b930d01,0x48c97cf0a3837106cb58009d308df4dfabe441c7
36948,0x44a6e0be76e1d9620a7f76588e4509fe4fa8e8c8,0x6ab6d61428fde76768d7b45d8bfeec19c6ef91a8
42768,0xfa68fb4628dff1028cfec22b4162fccd0d45efb6,0x0c9c7712c83b3c70e7c5e11100d33d9401bdf9dd
34582,0xc004e2318722ea2b15499d6375905d75ee5390b8,0xdc3326e71d45186f113a2f448984ca0e8d201995
59007,0xd1790c5435b9fb7c9444c749cefe53d40d751eac,0xab0b2ddb9c7e440fac8e140a89c0dbcbf2d7bbff
86882,0x9cd6746665d9557e1b9a775819625711d0693439,0xe7804d91dfcde7f776c90043e03eaa6df87e6395
23058,0x2bc07124d8dac638e290f401046ad584546bc47b,0x9cd6746665d9557e1b9a775819625711d0693439
43871,0x625e7708f30ca75bfd92586e17077590c60eb4cd,0x93fee753b548b4cf93c41ada062f80de12710db8
61528,0x411bc96881a62572ff33c9d8ce60df99e3d96cd8,0xa0e390e9cea0d0e8cd40048ced9fa9ea10d71639
60398,0x5ec03c1f7fa7ff05ec476d19e34a22eddb48acdc,0xc46a37fbbe433ef24bc7b9388c8728ddcf3ca87c
25247,0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,0xc748b2a084f8efc47e086ccddd9b7e67aeb571bf
65775,0x8505b9d2254a7ae468c0e9dd10ccea3a837aef5c,0x6396252377f54ad33cff9131708da075b21d9b88
